date,CNH,INR,KRW,TWD,SGD,THB,MYR,IDR,PHP,JPY,CAD,EUR
2015-03-20,0.06701426819332923,0.08321501148493127,0.046380925285552266,0.06626283463855032,0.02506491965631419,0.017802099765253487,0.037605853856879534,0.05333639051411687,0.09164791997092259,0.08861774307020198,0.018030773661475763,0.15179673159894413
2015-03-27,0.12190190148196223,0.0500965590356941,0.02850717968202421,0.062438497413413785,0.017369327557085867,0.012860454121845777,0.021979029925736526,0.052053362135218606,0.08429815323865597,0.09323485303930568,0.02254858886694855,0.15700852597233705
2015-04-03,0.11684590408786555,0.04415322811824396,0.04471061325738557,0.05602315510418521,0.023315412905892785,-0.0016372138951066262,0.03398959890328168,0.028966397329842408,0.08575111586762318,0.09997648525378722,0.003975508236525371,0.15860469041322744
2015-04-10,0.16202229110334265,-0.006458824437997279,0.047324756573924986,0.020888560131284706,0.0339569652443803,0.004325607712852175,0.05725204745936008,0.04493073953660698,0.07672991819157815,0.12230228221524264,0.043642859269160894,0.19964034579194845
2015-04-17,0.17824188743216496,0.03577578751873922,0.060833035941554314,0.04090090125318824,0.05071172996290052,0.019631563709205935,0.05617048835035643,0.06449039803682588,0.08156463179722806,0.16591241535034662,0.07269856554274945,0.17555133026165848
2015-04-24,0.2521667485418373,0.03082789376935935,0.10050479960020642,0.0511318726060388,0.03278225824751857,-0.019892099681338316,0.0234489798209232,0.016164824591788474,0.051374825797836365,0.11535180826760438,0.03857159816626776,0.0826647329261192
2015-05-01,0.31428472694085485,-0.026329380764126498,0.10176953167871883,0.010502216331095937,0.03528653222739919,-0.016444351672895152,0.044641644315104756,0.027219261710831333,0.03291687693720391,0.12461707272262501,0.048866489435038574,0.1027085885894028
2015-05-08,0.3604424198063594,-0.058874729076713095,0.10256581144383592,0.05722594288859284,0.016196921381768092,-0.055351556214465525,0.0027646843181488023,-0.04912128965157869,-0.0017302341945200084,0.10138440881529931,0.016819526596552947,0.06202094248293122
2015-05-15,0.27286608335732154,-0.05696045445085751,0.08413631507655239,0.03775771798754235,0.007499057420332633,-0.06743854632808066,0.0037133557051838295,-0.036371027992538885,-0.0013181728225664102,0.07865300675634401,-0.006229067584580861,0.056909255473376774
2015-05-22,0.27072707263388196,-0.072279494974822,0.06335007575243079,0.01690750318926959,0.007955094744037439,-0.05859862663680282,0.0022376998057698216,-0.032562346906276574,0.007201759745244729,0.07362377571702616,-0.004235094684352347,0.02337158308057319
