date,KRW,THB,INR,PHP,CNH,IDR,MYR,SGD,TWD
2019-07-19,-24.300000000000004,-7.800000000000001,-19.400000000000006,-9.800000000000004,16.0,-12.4,2.599999999999998,-14.599999999999998,-16.800000000000004
2019-07-26,-24.300000000000004,-7.800000000000001,-19.400000000000006,-9.800000000000004,16.0,-12.4,2.599999999999998,-14.599999999999998,-16.800000000000004
2019-08-02,-25.499999999999993,-6.800000000000001,-7.0,-6.699999999999996,50.099999999999966,-8.799999999999999,3.799999999999997,-12.900000000000002,-12.299999999999997
2019-08-09,-25.499999999999993,-6.800000000000001,-7.0,-6.699999999999996,50.099999999999966,-8.799999999999999,3.799999999999997,-12.900000000000002,-12.299999999999997
2019-08-16,-25.499999999999993,-6.800000000000001,-7.0,-6.699999999999996,50.099999999999966,-8.799999999999999,3.799999999999997,-12.900000000000002,-12.299999999999997
2019-08-23,-25.499999999999993,-6.800000000000001,-7.0,-6.699999999999996,50.099999999999966,-8.799999999999999,3.799999999999997,-12.900000000000002,-12.299999999999997
2019-08-30,-25.499999999999993,-6.800000000000001,-7.0,-6.699999999999996,50.099999999999966,-8.799999999999999,3.799999999999997,-12.900000000000002,-12.299999999999997
2019-09-06,-31.10000000000001,-1.3999999999999995,2.200000000000017,-5.399999999999999,72.19999999999999,-5.199999999999999,8.0,-15.299999999999997,-9.5
2019-09-13,-31.10000000000001,-1.3999999999999995,2.200000000000017,-5.399999999999999,72.19999999999999,-5.199999999999999,8.0,-15.299999999999997,-9.5
2019-09-20,-31.10000000000001,-1.3999999999999995,2.200000000000017,-5.399999999999999,72.19999999999999,-5.199999999999999,8.0,-15.299999999999997,-9.5
2019-09-27,-31.10000000000001,-1.3999999999999995,2.200000000000017,-5.399999999999999,72.19999999999999,-5.199999999999999,8.0,-15.299999999999997,-9.5
2019-10-04,-30.999999999999993,2.0,11.0,-2.3999999999999986,77.70000000000005,-4.3,4.599999999999998,-14.899999999999999,-8.399999999999999
