date,BRL,CAD,EUR,JPY,MXN
2008-11-25,,-7.483943366043502,-12.460694104405741,28.326448485587548,-4.845380656951859
2008-12-02,,-10.958331922195505,-11.673351905582079,30.866800005755643,-4.609593199757134
2008-12-09,,-10.17224494498531,-9.295218550284968,26.050379684329062,1.4788349147008022
2008-12-16,,-7.900436701673048,-5.5499250349697204,37.458360489535806,20.920655257618744
2008-12-22,,-22.95141987597538,-3.0747557910009617,38.065673682112035,13.417268866870296
2008-12-30,,-21.809642157585458,-2.6589432277446288,41.42136963540585,-4.144540862582567
2009-01-06,,-26.027731392010807,-1.9172088667882916,42.11510530137981,-2.55382147924249
2009-01-13,,-22.101888911023778,-7.955609266225256,41.679818779360154,-23.35454146555507
2009-01-20,,-22.29576861929803,-5.754893177642468,41.609599632414664,-35.951269035532995
2009-01-27,,-23.041985496759096,-5.565795145443465,42.59144990135839,-35.439828359664524
2009-02-03,,-18.765575800987897,-6.223187768122319,43.152328968386165,-22.696991655174028
2009-02-10,,-16.90317256826253,-6.556925317709735,40.839898455283794,-25.091018763868245
2009-02-17,,-17.883216734778692,-9.773222244732578,33.296223029856925,-25.864982655874766
2009-02-24,,-17.417179397619496,-6.040035230043798,26.34193459362495,-31.00640538486592
2009-03-03,,-22.69721134562124,-10.56848219821819,18.20854086715114,-35.34555134637043
2009-03-10,,-23.112761570619796,-5.67567867404786,16.581301526048062,-26.74314660309893
2009-03-17,,-25.484416731397438,-8.137598242660497,-6.660331598281021,-15.727309093205887
2009-03-24,,-36.49653078158931,-4.834923418994215,-10.957767830327645,-2.584274802177194
2009-03-31,,-39.84299001621299,2.1694571089230297,-12.352657067891968,-6.677473096492413
2009-04-07,,-40.04019306411996,3.41121330655108,-8.317288264517815,12.776886035313002
2009-04-14,,-29.310914922461397,5.147547643669671,-7.431386176036676,29.77466175815415
2009-04-21,,-20.154165807546512,1.4970144077091085,-18.453142895641044,52.73418342324669
2009-04-28,,-11.379172880154734,-1.9089804037129807,-6.046161565479177,48.94239008081181
2009-05-05,,2.700600729457198,3.040589339881554,-8.622263377207487,39.790785291827156
2009-05-12,,6.693938723864279,8.365529040393898,2.7861718139285254,44.569008470353765
2009-05-19,,6.269719278375536,9.763134404488651,6.651589729945457,44.62302006335797
2009-05-26,,12.892695033875187,11.18278952618096,8.28180257688251,47.353239571107444
2009-06-02,,7.277101519649499,4.498556329633652,9.921727562416855,49.95376109241879
2009-06-09,,13.242097737833836,9.970600532243186,-2.4581136997872273,23.689673512103898
2009-06-16,,13.034973525344846,11.719483347726504,-13.592494999841264,32.942058587791195
2009-06-23,,15.260984761879143,14.755625566367709,-5.429760017344878,37.97509339975093
2009-06-30,,11.51286381245654,14.983336378903768,-1.4249550873754695,53.55841272777727
2009-07-07,,8.170492948086444,8.313782400128996,19.028191560318376,63.00255110278684
2009-07-14,,6.904753535566569,11.91145467322558,30.47666606137643,29.65948454282042
2009-07-21,,18.361830175875763,24.245889522640745,32.716752554018626,26.02933667548624
