date,Fundamental,Momentum,Technical
2021-10-15,0.45565593962972184,0.36027047665658013,0.18407358371369797
2021-10-22,0.46072799898470773,0.35777742144112856,0.1814945795741636
2021-10-29,0.4665363676711799,0.35109367405779573,0.18236995827102426
2021-11-05,0.47006102492284424,0.34825332442219564,0.18168565065496006
2021-11-12,0.47657051795372357,0.35273100955644626,0.1706984724898301
2021-11-19,0.4817427568379267,0.35273162556094056,0.16552561760113266
2021-11-26,0.4804031236915937,0.3528165863496185,0.16678028995878783
2021-12-03,0.48224748643381626,0.3508775639788209,0.1668749495873627
2021-12-10,0.4938116557559539,0.3558648707381705,0.15032347350587544
2021-12-17,0.4887235534020447,0.35976769959365945,0.15150874700429573
2021-12-24,0.507877533535866,0.3521620066739347,0.13996045979019928
2021-12-31,0.5190954382087088,0.3496527289224351,0.13125183286885603
2022-01-07,0.511955154463596,0.33683163490758883,0.15121321062881526
2022-01-14,0.5102943873411813,0.3431652552267645,0.14654035743205432
2022-01-21,0.515566232891451,0.33403582448146635,0.1503979426270827
2022-01-28,0.2721117339453444,0.11113306417905221,0.6167552018756035
2022-02-04,0.5155093432484403,0.3198079741765151,0.16468268257504454
2022-02-11,0.519534150088567,0.3201533541764517,0.16031249573498124
2022-02-18,0.2526853788790061,0.1475911181184063,0.5997235030025876
2022-02-25,0.28811520124505735,0.13458544724008276,0.5772993515148599
2022-03-04,0.31183082856390876,0.15746251967171448,0.5307066517643767
2022-03-11,0.33057517607666276,0.12622298250433106,0.5432018414190062
2022-03-18,0.30888086089477684,0.1152201156504069,0.5758990234548163
2022-03-25,0.32214281542052553,0.11029638069667258,0.5675608038828018
2022-04-01,0.28968431298427133,0.13032908736721885,0.5799865996485098
2022-04-08,0.2954655056236511,0.11315398212406236,0.5913805122522865
2022-04-15,0.3012250725841514,0.09862452251662132,0.6001504048992273
2022-04-22,0.2824846259052396,0.12780913580415876,0.5897062382906016
2022-04-29,0.28065462139329833,0.14209496821346226,0.5772504103932394
2022-05-06,0.28166732756677587,0.14838270329816028,0.5699499691350638
2022-05-13,0.2673349480038854,0.13343404301348197,0.5992310089826327
2022-05-20,0.2515022706709095,0.15256681012778825,0.5959309192013023
2022-05-27,0.2329922371873327,0.12775980504713302,0.6392479577655342
2022-06-03,0.23459807674949829,0.08956757639967866,0.6758343468508231
2022-06-10,0.2537576784197081,0.11591445547318145,0.6303278661071104
2022-06-17,0.27060636071636524,0.09622290022158556,0.6331707390620492
2022-06-24,0.27346969982670627,0.09204623062081417,0.6344840695524796
2022-07-01,0.26295497063175477,0.09213252490774429,0.644912504460501
2022-07-08,0.2707545901296927,0.09293022784968713,0.6363151820206202
2022-07-15,0.27030797752398295,0.09869546839299806,0.630996554083019
2022-07-22,0.27985519871512005,0.09357216828771212,0.6265726329971678
2022-07-29,0.2626640878158582,0.08333333333333333,0.6540025788508085
2022-08-05,0.23413998592120827,0.08333333333333333,0.6825266807454584
2022-08-12,0.23479938549027984,0.08333333333333333,0.6818672811763868
2022-08-19,0.2435910310951464,0.08333333333333333,0.6730756355715203
2022-08-26,0.2528039943957648,0.09650910338039215,0.6506869022238432
2022-09-02,0.2823148195030455,0.10801288394219377,0.6096722965547606
2022-09-09,0.26441642384887315,0.1392706219817303,0.5963129541693967
2022-09-16,0.2651650351704018,0.1581947835012536,0.5766401813283447
2022-09-23,0.2516453222625336,0.15352825895784905,0.5948264187796174
2022-09-30,0.25664745827255536,0.1618434141611356,0.5815091275663091
2022-10-07,0.26673201861322293,0.14493281008215472,0.5883351713046224
2022-10-14,0.2585873376984206,0.143892912762515,0.5975197495390644
2022-10-21,0.2609763065816072,0.14024762969334004,0.5987760637250528
2022-10-28,0.26865791951656764,0.11848907213596122,0.6128530083474711
2022-11-04,0.26698632693969543,0.11355131602207655,0.6194623570382282
2022-11-11,0.23296534383176093,0.11086480216726687,0.6561698540009723
2022-11-18,0.22113013834744838,0.09536101505322163,0.68350884659933
2022-11-25,0.21625901654993845,0.08333333333333333,0.7004076501167282
2022-12-02,0.18566513577589916,0.10238010203706081,0.71195476218704
2022-12-09,0.18733902757316379,0.11790238294839361,0.6947585894784426
2022-12-16,0.22222307691823973,0.1400070999102091,0.6377698231715512
2022-12-23,0.21806988018531043,0.13867582484539354,0.6432542949692961
2022-12-30,0.7175615212527963,0.19910514541387037,0.08333333333333333
2023-01-06,0.7748226950354609,0.14184397163120582,0.08333333333333333
2023-01-13,0.6159435981231146,0.3007230685435521,0.08333333333333333
2023-01-20,0.6203995458372339,0.29626712082943285,0.08333333333333333
2023-01-27,0.6165886173118088,0.30007804935485777,0.08333333333333333
2023-02-03,0.6254157796282238,0.2912508870384428,0.08333333333333333
2023-02-10,0.6379726741071408,0.2786939925595259,0.08333333333333333
2023-02-17,0.6429305142218952,0.27373615244477145,0.08333333333333333
2023-02-24,0.5207795900556125,0.32495470022937945,0.15426570971500814
2023-03-03,0.6524634062497812,0.2642032604168855,0.08333333333333333
2023-03-10,0.8333333333333334,0.08333333333333333,0.08333333333333333
2023-03-17,0.8333333333333334,0.08333333333333333,0.08333333333333333
2023-03-24,0.6582810911795949,0.25838557548707175,0.08333333333333333
2023-03-31,0.6685980676025223,0.24806859906414447,0.08333333333333333
