date,CNH,IDR,INR,KRW,PHP,SGD,THB,TWD,BRL,MXN,CLP,PLN,HUF
2015-11-27,-0.015124403038231874,-0.01371006887072052,-0.00948434131727466,0.0018760973459978486,-0.0075375624487332114,0.0018844701903801444,0.007582957820525809,0.00638090894208076,0.06891716591960137,0.12913336963899996,-0.00140311829813457,-0.00990424189670672,-0.004419555110203655
2015-12-04,-0.004942298614599988,-0.013596143375227037,0.0008342984804578422,-0.002825576534927006,0.0022361918479224027,0.010528465047423193,0.01129473249709562,0.008172046778570429,0.04796771706203239,0.12292472696958151,0.008925892781814687,-0.016424438287687877,0.015234174539156799
2015-12-11,-0.015705237185295977,-0.03133732607183764,-0.003569382576294349,-0.007834354996320722,-0.004415762493254278,-0.0026245442701565824,0.0022131642439842687,-0.0015084808500840739,0.021785660079588792,0.07685647670114357,0.002570215260979298,-0.01852108082739179,-0.005887446437132434
2015-12-18,-0.01655430098044081,-0.010801428714823619,0.008804777549782877,-0.01140761510974667,-0.001496823446925347,-0.0059322111715301,-0.00129180642059236,-0.0016113659903796238,-0.007959833511575747,0.07812164891730006,0.018588819019259295,0.0046937229522671375,0.00476885966318619
2015-12-25,-0.010834524666500542,0.025232422054948685,0.019487362770595713,-0.005777159078906125,0.008799195845489535,-0.007038566497694899,0.00039096266248097233,0.008974265080274312,-0.05579280608564144,-0.04100643149005529,0.009613673745160253,0.019347692393297818,-0.002560637190459655
2016-01-01,-0.015943965490969353,0.006571864481847496,0.014169816409160138,-0.007859651524496266,0.013105314818886233,-0.01613916033037122,0.0006782343782688063,0.00668764751081132,-0.04164120313493886,-0.004263706434509407,-0.01685571410619253,0.0006105807193536074,-0.0061446923990244075
2016-01-08,-0.01725012011674363,0.021157576957948596,0.009375325371294176,-0.002736125236509965,0.014723427934081408,-0.0038127813233222894,0.008540999522796085,0.012970304538274774,-0.03587908726752922,-0.022707310183426047,-0.016855985814705005,-0.008242059176639461,0.008408554666032991
2016-01-15,-0.0030327273447748066,-0.01647616693916171,-0.015284972719458403,-0.016790032023112654,-0.0023808224634685564,-0.0006431214951303629,0.0077162465267935215,-0.007259135813140812,-0.021439010812838104,-0.04253016985215676,-0.03266711193983192,-0.02993255022136644,0.006601722228009817
2016-01-22,-0.004618259359556866,-0.023443262489898635,-0.017529149252029228,-0.012547546718600321,-0.00501671005858756,0.006561386136692749,0.015735083429763614,-0.006742478700324031,-0.017423538996183048,-0.04105499523995174,0.00034997102803885,-0.051554690313438886,0.018153220029108887
2016-01-29,0.0002977707556630106,0.007086674037683255,-0.020210923279252817,-0.021230624892409317,-0.009891217152541555,0.015905457159849118,0.024007709049195233,-0.008923217045167402,0.018224017552867896,-0.04962080824971732,0.021209043251972697,-0.020965894509488527,0.020971874043797717
2016-02-05,0.01747369260517978,-0.006810656603994453,-0.013627484818846392,-0.004070573553474744,-0.004233995340970608,0.024620271886433696,0.02605130394409698,-0.004186886294123913,0.043577066895770025,-0.023918096271989903,0.0259103849511947,-0.0008468425798258874,0.022538556019240805
2016-02-12,0.013231844112214251,0.006085086351703074,-0.008298060647089905,-0.007377594879316639,0.006821300822891353,0.012945410654261639,0.019605181699827067,0.01002414909299785,0.018965859797875503,-0.06588886246732506,0.018077868471738628,-0.0035756431497371947,0.00382872914031274
2016-02-19,0.01015249352911633,-0.01061722445862475,-0.017685459469007958,-0.03612425166743176,0.004339446492163421,0.001668109908658566,0.00792528002713958,-0.0034695369900136948,0.015063175572689248,-0.00027853794870937726,-0.0033631620789565464,0.014543478916666823,0.0013549207053387639
2016-02-26,0.00895652664424176,-0.0058647246578288365,-0.009368007345078562,-0.020535233677195477,0.008795906089293341,0.0023097448021823716,0.0005919063523662227,0.0031414196949337016,0.0004238286406807179,-0.0026554127980913493,0.01715684096933179,0.007426853467641815,-0.010211572532556024
2016-03-04,0.007645494463374589,0.018126313588827034,0.015704973363459954,0.003386719432122501,0.02841165552150613,0.014073720860177249,0.015315308070075808,0.022087224098073573,0.051035822359433984,0.038878664621492455,0.020856389426399967,0.012648018299761268,-0.007914189573455471
2016-03-11,0.00015320087641275252,0.0027800652569856983,0.013895163224569143,-0.002531999306586344,0.029354189404742766,0.006715494333838451,0.02068444544936352,0.007203305098346671,0.08279617896072725,0.08154778966392327,0.030566019668982577,0.018698064907884962,-0.007370359419444262
2016-03-18,0.004271970749773432,0.003959902313056817,0.029280069380806517,0.02376103643199065,0.024632055201420054,0.015610312397331225,0.02840417669017981,0.0160364171825006,0.09740248796866484,0.052467377968013554,0.040276558003577,0.026144820507018475,-0.005384552256689731
2016-03-25,-0.0015249960234466108,-0.02282867046551281,0.024648649113866865,0.03498511783522947,0.023488379327755354,0.0061292166795972915,0.018181324769693998,0.005667307249871681,0.07217346132714501,0.03574003500171688,0.013332431510382233,0.024633354404185605,-0.008245643092740262
2016-04-01,0.00378485929396167,-0.01868148956945217,0.009743134214867801,0.027825085674083795,0.010358110975088142,-0.0008442029523400537,0.004768762814008946,-0.00422774476921583,0.04754334614967082,0.02740023498640127,0.02960038334353015,0.021723381552617403,-0.01782565549476498
2016-04-08,-0.0002563856239835437,-0.003481452265830791,0.011704441225320952,0.025899037862637593,0.004993272402728406,0.009927776377822285,0.006719761265344351,-0.003950158371613241,0.01872468210093442,0.008095502157485713,0.013924168511091307,0.009634005894147354,-0.0062295061529971645
2016-04-15,-0.005304130558700909,-0.010135066682937628,0.0002068595444629142,0.004838975328584865,0.00565934849175789,-0.002388101969415757,0.0011789316020756045,-0.010369862740883702,0.04018618721655243,-0.007577175499760177,0.019539770006473355,-0.004901923169839799,-0.0014511437664925953
2016-04-22,-0.0016893979669919436,-0.0006444491447981475,0.0021554655151863112,-0.00366172516567356,-0.01123846441593435,0.003034198362891546,0.008813873377608031,-0.005036024169682163,0.022905411891823487,0.0010267712552702452,0.016691765889267345,-0.024271188536991846,0.009322933270624983
2016-04-29,-0.007287233411165935,-0.011244820780974546,-0.0023430433869769613,-0.016571866879742853,-0.023916181004857942,-0.006297795947332743,0.010877676371709971,-0.013428785486505238,0.009859493821806939,0.015259514807466557,0.014512221312338203,-0.03615919188895205,-0.0003122584072141159
2016-05-06,-0.005442770059130404,-0.023630827296909792,0.0005277875167486903,-0.029410094647137938,-0.02196930823494854,-0.01131078275761263,0.0045986281448618495,-0.004942602992699919,0.018607762959123957,-0.01088192351346546,0.034333696952570686,-0.029223455566651842,-0.004980712219228028
2016-05-13,-0.007280624294934779,-0.0019966334637496162,-0.0026218058896197707,-0.024594933760795072,-0.009325556084947444,-0.010070777412928347,-0.0018389682865239537,-0.010279191696526725,0.0003611705554615709,-0.026247601695475298,-0.010207337296117173,-0.021641849338152448,-0.01782616231151451
2016-05-20,-0.0034553628003804004,-0.01645469817134,-0.008677909065353059,-0.032874859869347565,0.001038902952458926,-0.022125428186412926,-0.008814120729170366,-0.006609197564496728,0.021824912462582564,-0.040126575783931355,0.010155921236825682,-0.006004838512185938,-0.019534721367663883
2016-05-27,-0.0040005472182953325,-0.015965100056029462,-0.005873140714067058,-0.028740326837387704,0.010801824648408336,-0.011535129543637253,-0.0068942880502553625,0.00044783958703049735,0.005166384202070809,-0.06340848946336937,0.004861721115003395,0.005078309584533963,-0.005007009264136494
2016-06-03,0.004147968571172643,0.008240653599737937,0.0008794199713835198,0.0034174822695727785,0.016900679713665705,-0.00021267312525214115,-0.0008978384358346095,0.006794149056765033,0.013458831701440391,-0.006595438028276316,0.016930802895885857,0.012889483673357245,0.00636608903946285
2016-06-10,0.003806945247514795,0.01151516679617252,0.011025120695595744,0.020426917637167023,0.014927304580847664,0.013895851568186218,0.012677305763947025,0.020628710386717306,0.04551723193972825,0.010614552434279287,0.044070507348819336,0.020253543870471465,0.01831330122955322
2016-06-17,0.0035723418598882454,0.034135409526003704,0.013334543048926192,0.02427297367058067,0.009051158143616088,0.03125919659450255,0.017464459914811287,0.01968017578637201,0.05453807093673897,0.004428182538177415,0.025480040762292606,-0.0034238658838926725,0.0005645274080854495
2016-06-24,-0.0006092923838578747,0.032348570050692686,-0.005482892479075166,0.021410637058664687,0.0001284853293165196,0.030997942873190593,0.018492919378970643,0.01589667965480246,0.08306500027939898,0.006418433206756209,0.019790943302262783,-0.00041705467708078644,-0.002799304077566779
2016-07-01,-0.014519017465756161,0.03466202805581506,-0.004301955485886909,0.02247110536138148,-0.0059414582835777855,0.028427969133847437,0.024340131453340838,0.010888050095838328,0.11973846211610029,0.023713300448049215,0.02165847812491602,0.002321850314446262,-0.010221965264636174
2016-07-08,-0.00953130338309886,0.015499617244284067,-0.0018852018724285552,0.025782272336132332,-0.013212163851477455,0.02484704229487824,0.016957170322206144,0.011029954503381439,0.06966668813513785,0.0007175726122576886,0.01047680382896016,-0.009385966380722114,-0.008156437962147864
2016-07-15,-0.008560260674930348,0.0023459214955960928,0.00540487869729061,0.043797924342230204,0.003573303154574624,0.012474427288075912,0.02242455055429496,0.021729038308066717,0.06900953207801881,0.023309970877736022,0.03420619625811608,0.021088437301277088,0.009338464635886393
2016-07-22,0.0057483366417000244,-0.002200068087029089,0.020806453148841032,0.052580998479394875,0.009719242740254434,0.004804219070950289,0.025189979822962123,0.02411320460528993,0.06350307873583279,0.018877478667008875,0.03756946003321529,0.0321407317768449,0.020570436899583173
2016-07-29,0.018715797397128284,-0.02968950684994251,0.020084028685858984,0.060748726055989306,0.012594169797574337,0.006637175944818018,0.014223465527743572,0.026423120027686726,0.029290960561025196,-0.005787598912230518,0.002312607921939892,0.019221450455774898,0.016625805439018565
2016-08-05,0.014804251298680206,-0.033045557893072994,0.016365194942622483,0.04439321356372885,0.011387664827062726,-0.004044420033845736,0.00716130995742864,0.02950600979070744,0.04261470450317145,0.002679767193481475,0.007557337659116519,0.03620977269602332,0.010288931802285762
2016-08-12,0.01619637583196103,-0.021319886713860856,0.008411710551388429,0.039688670013891786,0.012200942717265061,0.0009268501243682172,0.010828748092362294,0.02181914622992456,0.03357039409790974,0.026339772480710857,-0.008955378888285894,0.0375705866327545,0.014630831209553373
2016-08-19,0.00021221568332698698,-0.03192993296057106,-0.0020060094788700725,0.0007796198641701509,0.012047841995340387,-0.0125104701678591,-0.0011897367085182105,0.00043285069214303237,-0.01740300045318664,0.03152432155591669,-0.03979328775579416,0.00941029685657353,0.0017043451508924837
2016-08-26,-0.004500135985680404,-0.019965126586184267,-0.0008969097873015933,-0.0056896582610828535,0.01705560040681849,-0.01846412591943284,-0.0008732621235725217,-0.0003625927418039179,-0.010438858159601726,0.030569861633874918,-0.012168215787845724,0.018786387293623544,0.017108199419666292
2016-09-02,-0.0005958425497956878,-0.013571889217193862,0.002935553850911307,-0.0015903580686629669,0.01088369793332189,-0.01681488210324546,0.012757349004589452,-0.0055373328021949275,-0.01571875515603505,0.015880475796718883,-0.029846588653095092,-0.016432920058322132,0.0024043266306380245
2016-09-09,-0.004318655515153422,-0.01094804511312061,0.004171157978756541,-0.0053449534776580454,-0.019031691671861257,-0.02113929965377921,-0.004541521932465233,-0.007993227255159139,-0.012660801879801375,-0.019428922579431948,-0.035281655941295016,-0.01609700360891514,-0.002732226692223576
2016-09-16,0.010608666893155417,0.01443115114354821,0.012239192545401024,0.004386618508827322,-0.02585341464179932,-0.008949479772327028,-0.000720432778169345,0.006339461431978624,0.0018145008374181402,-0.057752677296580485,-0.020126139472851128,0.006853569894044476,0.0035756974566517417
2016-09-23,0.003794298232192156,0.011374423947335857,0.008621722671606864,0.007735273972809275,-0.035389020577477816,-0.006035855908483874,0.005557314415011732,0.010538935548159342,-0.015935316134294455,-0.06184241649433032,-0.007397309728149649,0.003022686127966615,-0.002563422715765982
2016-09-30,0.0064983489671898795,0.018491623947634785,0.007130366933793891,0.009952800878935287,-0.03710970614710027,-0.0030910664755499965,-0.003361172600466615,0.009521111152496367,0.0006171670001623979,-0.017128228267824046,0.02641471023745305,0.02254805974818738,0.0027145083908537027
2016-10-07,0.0035445598287562313,0.02430770631706888,0.009989341890286944,-0.013738851777132619,-0.014702002930919562,-0.006405064119587906,-0.004209405658556089,0.0024566617884667144,-0.00012086285709460472,-0.0016358833456473487,0.018519111510723017,0.02452568756984819,0.030352415941481033
2016-10-14,-0.005492153781284347,0.008973164158995368,0.008943626469031619,-0.010549294191675627,-0.004305691946798453,-0.011675620401650306,-0.014422219453098729,-0.0005964626870400662,0.022954759847287697,0.05497981780836579,0.03790800055908266,0.0058242070251876,0.022458957328383926
2016-10-21,-0.004172550055360822,0.008027535766803916,0.0014749753092128401,-0.027237673757391962,0.0028188576037765237,-0.015147532614290216,-0.016573806880190493,-0.00834314771983391,0.020035587293328105,0.0733437359991222,0.02105581837708384,-0.007661826353320675,-0.003935186677458541
2016-10-28,-0.009359653626625039,0.0016060491502454424,0.0007102884735676542,-0.036644965339647124,0.005563887726403851,-0.014877391715371684,-0.011397054577727044,-0.007920972832661561,-0.0012847677077599661,0.04365626149766399,0.02544207699404155,-0.007202794007028083,0.002824690340128805
2016-11-04,-0.004054877515839567,-0.015053132099125652,-0.0002207475019752466,-0.01768244602593972,0.004205946397134541,-0.005135077306728946,-0.0009085622833444964,0.0017693815359075245,-0.031283250418206066,0.022616168894052734,0.011619267090839627,-0.0071389761295716295,-0.006750128800729064
2016-11-11,-0.0074920977000191066,-0.04167679314918507,-0.008540197152231071,-0.015680369780991105,-0.0012726895939634175,-0.009597656135499974,-0.0010151325165517165,-0.00497686595789879,-0.13423211917868183,-0.0823640054232411,-0.03686719217254145,-0.029340321628920706,-0.016449203440561777
2016-11-18,-0.007200155245272343,-0.01870616669283445,-0.006522186567479697,-0.011903287874776623,-0.007466078060395671,-0.004988857534513192,-0.005258917499685148,-0.003232524744541023,-0.07540492991351433,-0.08226709147866315,-0.05485626032159287,-0.022578545227851552,-0.0023459315503222937
2016-11-25,-0.01099386394117815,-0.03370563361426099,-0.013761772358776191,-0.0005446161083584077,-0.0025454264333374856,-0.00522406539416241,-0.011355284462210765,-0.0007283960333034564,-0.08728967638006706,-0.10022115435151342,-0.08314924013143707,-0.011780590155903735,0.0013081299774313415
2016-12-02,-0.005270315323181125,-0.020308602447438217,-0.010214106385864542,-0.00769385725275608,-0.006682537040070667,-0.00980252334308379,-0.016828968424617674,-0.011532585435372607,-0.06982960618159259,-0.08003183283235436,-0.042440107134676004,-0.041661543449232716,-0.03095766832255477
2016-12-09,-0.0066678498753819145,0.025376527899918705,0.006996473114179941,-0.0012072504611927133,-0.009031946283676557,-0.001382814959472269,-0.008953111257445577,0.004060160255659469,0.04168392894159173,0.01850872185335957,0.02902824990483463,-0.008102609909682243,-0.025512757795938194
